"date","city","city_type","pm25","pm10","o3","no2","so2","co"
"2025/3/14","Busan","Coastal",71,47,44,28,6,5
"2025/3/15","Busan","Coastal",68,28,45,12,3,4
"2025/3/16","Busan","Coastal",53,20,47,11,3,4
"2025/3/17","Busan","Coastal",51,37,46,16,4,5
"2025/3/18","Busan","Coastal",83,35,47,21,4,5
"2025/3/19","Busan","Coastal",74,40,49,16,5,5
"2025/3/20","Busan","Coastal",98,47,58,25,4,5
"2025/3/21","Busan","Coastal",97,59,72,30,4,5
"2025/3/22","Busan","Coastal",95,59,75,35,7,6
"2025/3/23","Busan","Coastal",112,63,79,39,6,6
"2025/3/24","Busan","Coastal",112,60,79,34,5,5
"2025/3/25","Busan","Coastal",102,88,93,40,5,7
"2025/3/26","Busan","Coastal",142,67,71,28,4,5
"2025/3/27","Busan","Coastal",92,22,29,24,3,6
"2025/3/28","Busan","Coastal",60,50,44,26,4,6
"2025/3/29","Busan","Coastal",95,27,49,17,3,4
"2025/3/30","Busan","Coastal",65,19,49,13,4,4
"2025/3/31","Busan","Coastal",57,41,63,29,4,5
"2025/4/1","Busan","Coastal",78,47,56,32,5,5
"2024/10/2","Busan","Coastal",53,23,44,17,4,3
"2024/10/3","Busan","Coastal",43,18,36,10,3,3
"2024/10/4","Busan","Coastal",35,19,42,16,5,3
"2024/10/5","Busan","Coastal",41,20,45,19,5,3
"2024/10/6","Busan","Coastal",38,16,39,16,5,4
"2024/10/7","Busan","Coastal",37,18,32,17,3,4
"2024/10/8","Busan","Coastal",44,28,43,18,4,4
"2024/10/9","Busan","Coastal",64,22,39,13,4,4
"2024/10/10","Busan","Coastal",46,22,41,20,5,3
"2024/10/11","Busan","Coastal",51,22,44,19,5,4
"2024/10/12","Busan","Coastal",37,27,68,25,5,5
"2024/10/13","Busan","Coastal",63,19,41,14,4,4
"2024/10/14","Busan","Coastal",37,27,37,25,4,4
"2024/10/15","Busan","Coastal",51,21,29,25,3,5
"2024/10/16","Busan","Coastal",56,30,42,18,3,5
"2024/10/17","Busan","Coastal",68,37,36,22,4,4
"2024/10/18","Busan","Coastal",61,35,32,24,4,4
"2024/10/19","Busan","Coastal",59,19,32,15,3,4
"2024/10/20","Busan","Coastal",45,23,35,9,4,3
"2024/10/21","Busan","Coastal",46,31,33,21,3,3
"2024/10/22","Busan","Coastal",47,12,27,17,3,3
"2024/10/23","Busan","Coastal",32,22,36,11,4,4
"2024/10/24","Busan","Coastal",47,19,48,16,5,2
"2024/10/25","Busan","Coastal",38,17,35,10,4,3
"2024/10/26","Busan","Coastal",38,17,39,9,4,2
"2024/10/27","Busan","Coastal",34,13,31,10,3,3
"2024/10/28","Busan","Coastal",33,25,31,15,3,4
"2024/10/29","Busan","Coastal",53,16,32,7,3,2
"2024/10/30","Busan","Coastal",20,18,35,18,3,3
"2024/10/31","Busan","Coastal",40,23,33,19,3,3
"2024/11/1","Busan","Coastal",48,14,18,19,3,3
"2024/11/2","Busan","Coastal",32,15,34,7,3,2
"2024/11/3","Busan","Coastal",31,25,38,11,3,3
"2024/11/4","Busan","Coastal",49,23,34,19,3,5
"2024/11/5","Busan","Coastal",50,33,38,22,4,4
"2024/11/6","Busan","Coastal",66,29,36,24,6,4
"2024/11/7","Busan","Coastal",48,27,33,26,5,4
"2024/11/8","Busan","Coastal",49,24,32,26,3,5
"2024/11/9","Busan","Coastal",56,23,37,25,5,5
"2024/11/10","Busan","Coastal",52,21,34,22,7,6
"2024/11/11","Busan","Coastal",49,24,37,26,4,6
"2024/11/12","Busan","Coastal",54,35,41,30,5,6
"2024/11/13","Busan","Coastal",74,35,36,29,5,6
"2024/11/14","Busan","Coastal",70,34,34,25,6,5
"2024/11/15","Busan","Coastal",68,42,37,29,8,7
"2024/11/16","Busan","Coastal",88,26,35,21,4,5
"2024/11/17","Busan","Coastal",49,17,28,9,2,4
"2024/11/18","Busan","Coastal",39,15,27,10,2,4
"2024/11/19","Busan","Coastal",29,8,29,6,2,4
"2024/11/20","Busan","Coastal",16,30,36,26,4,5
"2024/11/21","Busan","Coastal",61,50,39,34,4,6
"2024/11/22","Busan","Coastal",94,43,37,37,4,6
"2024/11/23","Busan","Coastal",90,26,29,22,5,5
"2024/11/24","Busan","Coastal",53,15,31,14,5,6
"2024/11/25","Busan","Coastal",40,26,30,27,4,6
"2024/11/26","Busan","Coastal",53,27,32,19,5,7
"2024/11/27","Busan","Coastal",49,34,32,16,6,9
"2024/11/28","Busan","Coastal",51,45,32,22,11,7
"2024/11/29","Busan","Coastal",56,25,26,20,11,7
"2024/11/30","Busan","Coastal",56,23,30,23,4,7
"2024/12/1","Busan","Coastal",54,31,35,30,9,9
"2024/12/2","Busan","Coastal",65,48,59,39,23,10
"2024/12/3","Busan","Coastal",77,44,42,26,16,7
"2024/12/4","Busan","Coastal",87,30,33,25,6,6
"2024/12/5","Busan","Coastal",62,36,35,23,4,5
"2024/12/6","Busan","Coastal",68,33,34,17,6,4
"2024/12/7","Busan","Coastal",66,28,30,18,5,5
"2024/12/8","Busan","Coastal",60,20,35,12,4,4
"2024/12/9","Busan","Coastal",52,32,31,26,5,5
"2024/12/10","Busan","Coastal",60,33,29,31,6,5
"2024/12/11","Busan","Coastal",75,41,30,35,5,6
"2024/12/12","Busan","Coastal",85,39,33,25,5,5
"2024/12/13","Busan","Coastal",88,31,33,27,4,4
"2024/12/14","Busan","Coastal",67,22,36,15,5,4
"2024/12/15","Busan","Coastal",62,25,35,9,5,4
"2024/12/16","Busan","Coastal",56,32,31,6,6,5
"2024/12/17","Busan","Coastal",57,31,33,21,4,5
"2024/12/18","Busan","Coastal",59,34,33,14,5,5
"2024/12/19","Busan","Coastal",80,32,27,29,6,6
"2024/12/20","Busan","Coastal",70,44,25,40,7,5
"2024/12/21","Busan","Coastal",84,40,30,25,5,5
"2024/12/22","Busan","Coastal",85,23,31,13,4,4
"2024/12/23","Busan","Coastal",53,30,31,23,5,4
"2024/12/24","Busan","Coastal",56,35,31,33,6,5
"2024/12/25","Busan","Coastal",80,40,33,31,6,6
"2024/12/26","Busan","Coastal",85,45,34,25,5,5
"2024/12/27","Busan","Coastal",95,35,32,18,5,3
"2024/12/28","Busan","Coastal",68,31,32,17,4,4
"2024/12/29","Busan","Coastal",73,25,31,18,4,4
"2024/12/30","Busan","Coastal",63,NA,NA,NA,NA,NA
"2024/7/2","Busan","Coastal",59,19,23,34,4,4
"2024/7/3","Busan","Coastal",50,24,35,17,3,3
"2024/7/4","Busan","Coastal",49,27,68,28,4,4
"2024/7/5","Busan","Coastal",61,13,19,16,4,3
"2024/7/6","Busan","Coastal",36,22,29,22,4,3
"2024/7/7","Busan","Coastal",56,24,23,17,4,3
"2024/7/8","Busan","Coastal",54,25,22,23,4,3
"2024/7/9","Busan","Coastal",50,28,33,26,4,4
"2024/7/10","Busan","Coastal",62,21,33,24,4,3
"2024/7/11","Busan","Coastal",34,28,30,39,4,4
"2024/7/12","Busan","Coastal",68,37,61,38,4,5
"2024/7/13","Busan","Coastal",85,29,38,34,4,4
"2024/7/14","Busan","Coastal",69,16,41,23,4,4
"2024/7/15","Busan","Coastal",43,19,37,22,6,4
"2024/7/16","Busan","Coastal",49,16,32,34,4,4
"2024/7/17","Busan","Coastal",38,19,17,20,4,4
"2024/7/18","Busan","Coastal",46,22,36,16,4,3
"2024/7/19","Busan","Coastal",49,24,35,25,4,4
"2024/7/20","Busan","Coastal",56,23,39,22,5,4
"2024/7/21","Busan","Coastal",46,16,35,17,5,3
"2024/7/22","Busan","Coastal",36,21,33,16,4,3
"2024/7/23","Busan","Coastal",40,16,31,13,4,3
"2024/7/24","Busan","Coastal",31,14,22,16,3,3
"2024/7/25","Busan","Coastal",32,29,40,26,5,4
"2024/7/26","Busan","Coastal",53,27,28,19,4,4
"2024/7/27","Busan","Coastal",58,24,33,13,4,3
"2024/7/28","Busan","Coastal",45,19,27,10,4,3
"2024/7/29","Busan","Coastal",34,24,44,16,4,3
"2024/7/30","Busan","Coastal",43,23,38,19,4,4
"2024/7/31","Busan","Coastal",45,24,50,20,4,4
"2024/8/1","Busan","Coastal",59,21,35,18,4,3
"2024/8/2","Busan","Coastal",43,27,44,21,5,4
"2024/8/3","Busan","Coastal",52,38,84,32,4,5
"2024/8/4","Busan","Coastal",78,28,84,27,5,5
"2024/8/5","Busan","Coastal",74,28,62,21,9,4
"2024/8/6","Busan","Coastal",67,27,50,20,4,4
"2024/8/7","Busan","Coastal",50,29,65,22,4,4
"2024/8/8","Busan","Coastal",68,37,98,29,4,6
"2024/8/9","Busan","Coastal",80,31,70,23,5,4
"2024/8/10","Busan","Coastal",58,21,52,14,5,4
"2024/8/11","Busan","Coastal",52,8,45,6,3,2
"2024/8/12","Busan","Coastal",29,12,40,8,3,2
"2024/8/13","Busan","Coastal",25,16,28,12,4,3
"2024/8/14","Busan","Coastal",34,12,32,8,4,2
"2024/8/15","Busan","Coastal",29,6,22,6,3,2
"2024/8/16","Busan","Coastal",18,12,30,9,3,3
"2024/8/17","Busan","Coastal",27,22,33,11,4,3
"2024/8/18","Busan","Coastal",43,17,31,9,4,4
"2024/8/19","Busan","Coastal",38,26,37,17,4,4
"2024/8/20","Busan","Coastal",56,24,28,13,4,4
"2024/8/21","Busan","Coastal",41,22,26,11,4,3
"2024/8/22","Busan","Coastal",37,19,29,10,4,2
"2024/8/23","Busan","Coastal",31,31,80,25,4,5
"2024/8/24","Busan","Coastal",58,43,76,29,3,5
"2024/8/25","Busan","Coastal",87,48,98,30,6,6
"2024/8/26","Busan","Coastal",112,40,57,26,5,4
"2024/8/27","Busan","Coastal",96,23,40,16,5,4
"2024/8/28","Busan","Coastal",55,21,40,16,4,3
"2024/8/29","Busan","Coastal",40,24,33,9,4,3
"2024/8/30","Busan","Coastal",29,20,31,15,4,3
"2024/8/31","Busan","Coastal",34,25,59,21,5,4
"2024/9/1","Busan","Coastal",56,23,55,19,5,4
"2024/9/2","Busan","Coastal",51,34,71,23,5,5
"2024/9/3","Busan","Coastal",69,24,44,17,4,4
"2024/9/4","Busan","Coastal",51,22,45,16,4,4
"2024/9/5","Busan","Coastal",35,24,43,16,4,2
"2024/9/6","Busan","Coastal",47,29,48,24,4,4
"2024/9/7","Busan","Coastal",66,28,49,29,7,4
"2024/9/8","Busan","Coastal",65,33,50,17,5,4
"2024/9/9","Busan","Coastal",79,19,43,14,4,4
"2024/9/10","Busan","Coastal",44,11,32,5,3,3
"2024/9/11","Busan","Coastal",33,12,13,10,2,3
"2024/9/12","Busan","Coastal",42,17,30,7,4,4
"2024/9/13","Busan","Coastal",49,15,28,6,3,3
"2024/9/14","Busan","Coastal",43,14,28,10,4,2
"2024/9/15","Busan","Coastal",39,10,23,5,5,2
"2024/9/16","Busan","Coastal",36,5,21,5,4,3
"2024/9/17","Busan","Coastal",22,8,28,5,4,3
"2024/9/18","Busan","Coastal",38,11,33,5,3,2
"2024/9/19","Busan","Coastal",27,19,39,9,4,3
"2024/9/20","Busan","Coastal",42,18,11,8,3,3
"2024/9/21","Busan","Coastal",36,7,28,3,2,3
"2024/9/22","Busan","Coastal",13,8,26,1,2,3
"2024/9/23","Busan","Coastal",14,13,35,3,2,3
"2024/9/24","Busan","Coastal",23,17,35,8,3,3
"2024/9/25","Busan","Coastal",27,20,39,17,5,3
"2024/9/26","Busan","Coastal",33,21,43,20,5,3
"2024/9/27","Busan","Coastal",28,26,43,20,4,3
"2024/9/28","Busan","Coastal",53,21,39,18,4,3
"2024/9/29","Busan","Coastal",44,21,44,10,5,3
"2024/9/30","Busan","Coastal",26,23,46,20,4,4
"2024/10/1","Busan","Coastal",18,27,60,18,4,4
"2024/4/2","Busan","Coastal",87,56,44,55,6,6
"2024/4/3","Busan","Coastal",93,16,44,34,3,4
"2024/4/4","Busan","Coastal",51,42,54,24,5,4
"2024/4/5","Busan","Coastal",74,45,59,27,5,3
"2024/4/6","Busan","Coastal",68,45,53,45,4,5
"2024/4/7","Busan","Coastal",84,54,95,40,6,6
"2024/4/8","Busan","Coastal",108,60,77,59,6,6
"2024/4/9","Busan","Coastal",108,45,59,20,4,3
"2024/4/10","Busan","Coastal",71,30,44,21,4,3
"2024/4/11","Busan","Coastal",52,39,38,32,4,4
"2024/4/12","Busan","Coastal",64,40,45,35,5,5
"2024/4/13","Busan","Coastal",83,36,52,39,5,5
"2024/4/14","Busan","Coastal",72,34,64,40,4,5
"2024/4/15","Busan","Coastal",67,29,48,42,4,5
"2024/4/16","Busan","Coastal",57,46,49,28,4,5
"2024/4/17","Busan","Coastal",81,159,51,30,5,4
"2024/4/18","Busan","Coastal",130,214,49,27,7,4
"2024/4/19","Busan","Coastal",168,201,66,48,5,5
"2024/4/20","Busan","Coastal",163,79,59,38,4,4
"2024/4/21","Busan","Coastal",111,15,49,16,3,4
"2024/4/22","Busan","Coastal",39,32,46,18,4,4
"2024/4/23","Busan","Coastal",66,28,50,11,4,3
"2024/4/24","Busan","Coastal",52,24,42,21,3,4
"2024/4/25","Busan","Coastal",52,39,59,27,4,5
"2024/4/26","Busan","Coastal",71,46,43,45,4,6
"2024/4/27","Busan","Coastal",85,52,98,55,6,6
"2024/4/28","Busan","Coastal",104,49,66,33,6,6
"2024/4/29","Busan","Coastal",103,35,53,21,4,5
"2024/4/30","Busan","Coastal",74,32,61,29,5,6
"2024/5/1","Busan","Coastal",70,28,47,15,4,4
"2024/5/2","Busan","Coastal",64,29,52,23,4,3
"2024/5/3","Busan","Coastal",59,33,56,36,4,4
"2024/5/4","Busan","Coastal",63,33,49,38,5,4
"2024/5/5","Busan","Coastal",63,29,43,28,4,3
"2024/5/6","Busan","Coastal",61,28,53,19,4,5
"2024/5/7","Busan","Coastal",52,35,48,21,4,5
"2024/5/8","Busan","Coastal",80,22,38,17,4,4
"2024/5/9","Busan","Coastal",46,34,52,31,4,5
"2024/5/10","Busan","Coastal",63,40,72,40,5,6
"2024/5/11","Busan","Coastal",72,30,47,23,4,6
"2024/5/12","Busan","Coastal",59,44,43,23,4,6
"2024/5/13","Busan","Coastal",58,56,56,21,4,6
"2024/5/14","Busan","Coastal",74,42,68,40,4,4
"2024/5/15","Busan","Coastal",73,42,83,29,4,4
"2024/5/16","Busan","Coastal",76,28,65,15,3,5
"2024/5/17","Busan","Coastal",43,40,68,30,5,5
"2024/5/18","Busan","Coastal",65,35,55,31,6,4
"2024/5/19","Busan","Coastal",61,35,103,41,8,5
"2024/5/20","Busan","Coastal",71,49,76,42,5,5
"2024/5/21","Busan","Coastal",94,38,55,16,5,4
"2024/5/22","Busan","Coastal",73,38,50,30,7,4
"2024/5/23","Busan","Coastal",70,50,111,46,6,6
"2024/5/24","Busan","Coastal",103,48,64,32,5,4
"2024/5/25","Busan","Coastal",94,26,48,13,6,3
"2024/5/26","Busan","Coastal",53,36,47,18,6,4
"2024/5/27","Busan","Coastal",69,26,52,18,3,4
"2024/5/28","Busan","Coastal",44,29,47,14,4,3
"2024/5/29","Busan","Coastal",52,33,74,23,4,4
"2024/5/30","Busan","Coastal",62,32,33,36,4,4
"2024/5/31","Busan","Coastal",68,35,81,32,5,4
"2024/6/1","Busan","Coastal",73,38,99,25,4,4
"2024/6/2","Busan","Coastal",80,34,66,19,4,4
"2024/6/3","Busan","Coastal",69,22,43,14,3,4
"2024/6/4","Busan","Coastal",54,24,44,15,4,4
"2024/6/5","Busan","Coastal",50,23,43,22,6,5
"2024/6/6","Busan","Coastal",52,29,46,26,7,7
"2024/6/7","Busan","Coastal",61,35,52,33,6,5
"2024/6/8","Busan","Coastal",74,26,41,25,4,4
"2024/6/9","Busan","Coastal",64,16,40,20,4,4
"2024/6/10","Busan","Coastal",34,41,77,28,4,5
"2024/6/11","Busan","Coastal",84,52,90,40,5,5
"2024/6/12","Busan","Coastal",95,48,94,39,7,5
"2024/6/13","Busan","Coastal",89,50,112,51,8,6
"2024/6/14","Busan","Coastal",115,47,46,34,5,5
"2024/6/15","Busan","Coastal",100,41,59,40,6,4
"2024/6/16","Busan","Coastal",96,25,58,17,3,4
"2024/6/17","Busan","Coastal",72,25,62,17,3,4
"2024/6/18","Busan","Coastal",66,32,103,25,3,4
"2024/6/19","Busan","Coastal",69,50,72,46,5,5
"2024/6/20","Busan","Coastal",97,35,48,31,4,4
"2024/6/21","Busan","Coastal",71,29,57,27,5,4
"2024/6/22","Busan","Coastal",62,16,36,27,3,5
"2024/6/23","Busan","Coastal",38,24,40,19,4,6
"2024/6/24","Busan","Coastal",51,28,48,25,3,5
"2024/6/25","Busan","Coastal",68,50,43,14,4,3
"2024/6/26","Busan","Coastal",70,38,103,37,6,4
"2024/6/27","Busan","Coastal",74,45,46,55,6,5
"2024/6/28","Busan","Coastal",98,31,56,37,4,4
"2024/6/29","Busan","Coastal",74,19,38,24,3,3
"2024/6/30","Busan","Coastal",43,19,20,13,3,3
"2024/7/1","Busan","Coastal",37,26,48,28,4,4
"2024/1/2","Busan","Coastal",64,40,32,38,5,7
"2024/1/3","Busan","Coastal",76,45,33,29,4,6
"2024/1/4","Busan","Coastal",94,43,35,33,4,5
"2024/1/5","Busan","Coastal",97,56,41,42,7,7
"2024/1/6","Busan","Coastal",109,47,35,41,5,5
"2024/1/7","Busan","Coastal",104,25,30,22,4,4
"2024/1/8","Busan","Coastal",66,26,27,33,5,4
"2024/1/9","Busan","Coastal",51,43,21,44,7,6
"2024/1/10","Busan","Coastal",81,43,25,29,4,5
"2024/1/11","Busan","Coastal",89,53,30,31,5,6
"2024/1/12","Busan","Coastal",117,60,30,39,6,7
"2024/1/13","Busan","Coastal",117,44,31,38,4,6
"2024/1/14","Busan","Coastal",90,29,41,28,4,6
"2024/1/15","Busan","Coastal",64,28,35,18,5,6
"2024/1/16","Busan","Coastal",61,32,29,34,5,5
"2024/1/17","Busan","Coastal",55,52,23,50,5,8
"2024/1/18","Busan","Coastal",105,35,33,33,4,6
"2024/1/19","Busan","Coastal",77,30,33,20,4,4
"2024/1/20","Busan","Coastal",63,13,33,22,4,4
"2024/1/21","Busan","Coastal",39,16,32,17,3,5
"2024/1/22","Busan","Coastal",42,25,29,19,3,5
"2024/1/23","Busan","Coastal",59,24,31,14,3,5
"2024/1/24","Busan","Coastal",52,24,33,20,5,5
"2024/1/25","Busan","Coastal",50,36,28,29,5,6
"2024/1/26","Busan","Coastal",67,41,31,36,5,7
"2024/1/27","Busan","Coastal",77,46,34,39,4,7
"2024/1/28","Busan","Coastal",104,39,38,30,5,7
"2024/1/29","Busan","Coastal",89,51,31,40,4,6
"2024/1/30","Busan","Coastal",96,52,38,38,4,6
"2024/1/31","Busan","Coastal",112,51,41,40,5,6
"2024/2/1","Busan","Coastal",110,48,34,31,5,6
"2024/2/2","Busan","Coastal",116,18,29,26,5,4
"2024/2/3","Busan","Coastal",49,25,30,30,6,5
"2024/2/4","Busan","Coastal",56,19,32,18,4,4
"2024/2/5","Busan","Coastal",47,13,37,21,4,4
"2024/2/6","Busan","Coastal",33,23,30,27,4,5
"2024/2/7","Busan","Coastal",59,33,30,31,4,4
"2024/2/8","Busan","Coastal",73,39,30,34,4,5
"2024/2/9","Busan","Coastal",82,46,37,32,5,5
"2024/2/10","Busan","Coastal",111,31,46,19,4,4
"2024/2/11","Busan","Coastal",81,59,47,23,4,7
"2024/2/12","Busan","Coastal",150,51,42,28,4,6
"2024/2/13","Busan","Coastal",116,53,43,36,4,6
"2024/2/14","Busan","Coastal",101,42,33,41,3,6
"2024/2/15","Busan","Coastal",78,32,40,30,5,5
"2024/2/16","Busan","Coastal",68,24,35,24,4,4
"2024/2/17","Busan","Coastal",54,34,37,38,4,5
"2024/2/18","Busan","Coastal",71,37,29,39,5,7
"2024/2/19","Busan","Coastal",85,35,34,31,5,7
"2024/2/20","Busan","Coastal",73,25,35,21,4,5
"2024/2/21","Busan","Coastal",64,10,33,17,4,3
"2024/2/22","Busan","Coastal",30,13,32,20,3,3
"2024/2/23","Busan","Coastal",35,21,32,23,3,3
"2024/2/24","Busan","Coastal",48,24,33,24,3,3
"2024/2/25","Busan","Coastal",55,15,30,20,3,4
"2024/2/26","Busan","Coastal",42,20,34,22,3,4
"2024/2/27","Busan","Coastal",49,32,35,25,3,4
"2024/2/28","Busan","Coastal",64,37,39,29,3,3
"2024/2/29","Busan","Coastal",60,27,33,34,3,3
"2024/3/1","Busan","Coastal",59,34,37,19,4,4
"2024/3/2","Busan","Coastal",69,30,36,21,4,3
"2024/3/3","Busan","Coastal",60,52,54,26,6,6
"2024/3/4","Busan","Coastal",102,72,54,45,5,6
"2024/3/5","Busan","Coastal",143,25,45,30,3,5
"2024/3/6","Busan","Coastal",60,24,39,23,3,4
"2024/3/7","Busan","Coastal",56,33,36,32,4,4
"2024/3/8","Busan","Coastal",68,41,41,24,5,4
"2024/3/9","Busan","Coastal",79,40,43,31,5,5
"2024/3/10","Busan","Coastal",76,36,46,28,4,5
"2024/3/11","Busan","Coastal",77,41,41,39,5,6
"2024/3/12","Busan","Coastal",79,31,36,30,4,6
"2024/3/13","Busan","Coastal",71,47,49,34,5,6
"2024/3/14","Busan","Coastal",96,51,62,40,6,6
"2024/3/15","Busan","Coastal",103,53,57,45,5,6
"2024/3/16","Busan","Coastal",111,55,74,46,5,5
"2024/3/17","Busan","Coastal",104,43,53,23,2,3
"2024/3/18","Busan","Coastal",73,55,45,25,2,3
"2024/3/19","Busan","Coastal",68,55,47,23,4,5
"2024/3/20","Busan","Coastal",74,40,42,22,5,4
"2024/3/21","Busan","Coastal",76,40,44,30,5,4
"2024/3/22","Busan","Coastal",74,43,45,33,4,4
"2024/3/23","Busan","Coastal",71,51,58,27,4,4
"2024/3/24","Busan","Coastal",79,32,45,21,4,4
"2024/3/25","Busan","Coastal",62,26,43,24,3,4
"2024/3/26","Busan","Coastal",53,15,41,24,4,4
"2024/3/27","Busan","Coastal",40,27,44,32,10,5
"2024/3/28","Busan","Coastal",58,25,33,34,7,5
"2024/3/29","Busan","Coastal",48,80,48,27,4,4
"2024/3/30","Busan","Coastal",85,70,67,33,4,5
"2024/3/31","Busan","Coastal",101,61,58,31,5,5
"2024/4/1","Busan","Coastal",98,55,60,44,5,5
"2023/10/2","Busan","Coastal",63,21,51,16,3,3
"2023/10/3","Busan","Coastal",52,22,39,21,3,3
"2023/10/4","Busan","Coastal",52,25,47,21,3,3
"2023/10/5","Busan","Coastal",58,32,43,20,3,3
"2023/10/6","Busan","Coastal",59,39,65,30,3,4
"2023/10/7","Busan","Coastal",66,28,40,23,4,4
"2023/10/8","Busan","Coastal",63,21,34,16,3,4
"2023/10/9","Busan","Coastal",47,17,33,14,3,3
"2023/10/10","Busan","Coastal",45,25,43,19,3,5
"2023/10/11","Busan","Coastal",55,27,48,21,4,3
"2023/10/12","Busan","Coastal",59,27,48,23,3,4
"2023/10/13","Busan","Coastal",56,29,47,27,4,4
"2023/10/14","Busan","Coastal",61,30,64,24,3,5
"2023/10/15","Busan","Coastal",66,24,53,19,3,4
"2023/10/16","Busan","Coastal",59,39,51,24,3,4
"2023/10/17","Busan","Coastal",73,40,46,34,3,4
"2023/10/18","Busan","Coastal",72,35,58,32,3,4
"2023/10/19","Busan","Coastal",71,35,64,31,3,4
"2023/10/20","Busan","Coastal",70,23,37,17,4,3
"2023/10/21","Busan","Coastal",49,22,32,12,3,3
"2023/10/22","Busan","Coastal",31,15,30,8,4,3
"2023/10/23","Busan","Coastal",19,26,52,11,3,3
"2023/10/24","Busan","Coastal",40,27,46,19,4,3
"2023/10/25","Busan","Coastal",52,30,45,16,3,3
"2023/10/26","Busan","Coastal",58,34,56,16,4,4
"2023/10/27","Busan","Coastal",70,45,49,19,4,4
"2023/10/28","Busan","Coastal",93,34,62,30,4,4
"2023/10/29","Busan","Coastal",70,26,42,23,4,4
"2023/10/30","Busan","Coastal",63,38,48,33,4,4
"2023/10/31","Busan","Coastal",75,51,56,37,3,6
"2023/11/1","Busan","Coastal",99,46,50,39,4,5
"2023/11/2","Busan","Coastal",95,42,44,37,4,4
"2023/11/3","Busan","Coastal",80,40,44,33,5,3
"2023/11/4","Busan","Coastal",77,37,43,32,5,4
"2023/11/5","Busan","Coastal",79,33,44,22,4,3
"2023/11/6","Busan","Coastal",76,29,39,6,3,3
"2023/11/7","Busan","Coastal",59,31,32,17,4,3
"2023/11/8","Busan","Coastal",58,26,37,28,3,4
"2023/11/9","Busan","Coastal",50,33,42,36,4,5
"2023/11/10","Busan","Coastal",67,31,36,26,3,4
"2023/11/11","Busan","Coastal",59,28,31,24,4,3
"2023/11/12","Busan","Coastal",59,20,34,15,3,3
"2023/11/13","Busan","Coastal",49,26,32,26,5,3
"2023/11/14","Busan","Coastal",55,31,32,32,5,4
"2023/11/15","Busan","Coastal",67,41,33,34,5,5
"2023/11/16","Busan","Coastal",85,45,29,35,5,6
"2023/11/17","Busan","Coastal",98,28,28,20,4,4
"2023/11/18","Busan","Coastal",61,24,33,20,3,3
"2023/11/19","Busan","Coastal",54,27,37,20,4,4
"2023/11/20","Busan","Coastal",60,48,33,32,6,6
"2023/11/21","Busan","Coastal",66,44,40,42,10,6
"2023/11/22","Busan","Coastal",80,42,45,36,5,6
"2023/11/23","Busan","Coastal",81,47,62,30,4,6
"2023/11/24","Busan","Coastal",98,29,33,14,5,3
"2023/11/25","Busan","Coastal",55,24,31,24,4,4
"2023/11/26","Busan","Coastal",53,30,31,33,5,5
"2023/11/27","Busan","Coastal",67,44,32,41,5,6
"2023/11/28","Busan","Coastal",82,46,32,22,5,4
"2023/11/29","Busan","Coastal",75,38,29,27,5,4
"2023/11/30","Busan","Coastal",68,29,28,19,5,3
"2023/12/1","Busan","Coastal",53,32,28,21,5,4
"2023/12/2","Busan","Coastal",65,29,31,27,4,4
"2023/12/3","Busan","Coastal",68,45,34,27,4,6
"2023/12/4","Busan","Coastal",95,48,29,41,5,6
"2023/12/5","Busan","Coastal",95,48,28,43,6,7
"2023/12/6","Busan","Coastal",102,56,49,40,5,7
"2023/12/7","Busan","Coastal",113,55,39,30,4,4
"2023/12/8","Busan","Coastal",95,67,48,40,4,7
"2023/12/9","Busan","Coastal",87,59,47,36,3,5
"2023/12/10","Busan","Coastal",71,61,48,30,7,6
"2023/12/11","Busan","Coastal",95,34,42,27,4,5
"2023/12/12","Busan","Coastal",63,15,30,20,3,4
"2023/12/13","Busan","Coastal",35,25,31,24,4,5
"2023/12/14","Busan","Coastal",43,23,31,33,5,5
"2023/12/15","Busan","Coastal",49,17,24,34,3,6
"2023/12/16","Busan","Coastal",39,13,32,16,3,4
"2023/12/17","Busan","Coastal",32,16,32,16,4,3
"2023/12/18","Busan","Coastal",46,21,32,26,4,3
"2023/12/19","Busan","Coastal",49,28,28,30,4,4
"2023/12/20","Busan","Coastal",59,37,29,31,4,4
"2023/12/21","Busan","Coastal",72,25,28,25,5,4
"2023/12/22","Busan","Coastal",57,30,27,25,5,3
"2023/12/23","Busan","Coastal",55,21,31,30,4,3
"2023/12/24","Busan","Coastal",50,31,31,37,5,5
"2023/12/25","Busan","Coastal",72,40,34,34,6,5
"2023/12/26","Busan","Coastal",90,47,26,40,6,6
"2023/12/27","Busan","Coastal",101,50,29,47,5,7
"2023/12/28","Busan","Coastal",102,58,34,54,6,7
"2023/12/29","Busan","Coastal",122,62,34,44,5,6
"2023/12/30","Busan","Coastal",143,63,30,48,5,7
"2023/12/31","Busan","Coastal",150,43,39,28,4,8
"2024/1/1","Busan","Coastal",109,28,34,30,4,6
"2023/7/2","Busan","Coastal",82,34,52,24,3,5
"2023/7/3","Busan","Coastal",78,31,63,31,4,4
"2023/7/4","Busan","Coastal",67,19,38,38,3,3
"2023/7/5","Busan","Coastal",49,25,61,25,2,3
"2023/7/6","Busan","Coastal",49,40,52,23,4,5
"2023/7/7","Busan","Coastal",74,36,46,23,3,4
